"9","H03BB02","THIAMAZOLE","68:36.08","ANTITHYROID AGENTS","",""
"87379","N06AB05","PAROXETINE","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"87384","M09AB02","COLLAGENASE CLOSTRIDIUM HISTOLYTICUM","44:00.00","ENZYMES","",""
"87385","N02AJ13","TRAMADOL AND PARACETAMOL","28:08.08","OPIATE AGONISTS","",""
"87385","N02AJ13","TRAMADOL AND PARACETAMOL","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"87386","N02AJ13","TRAMADOL AND PARACETAMOL","28:08.08","OPIATE AGONISTS","",""
"87386","N02AJ13","TRAMADOL AND PARACETAMOL","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"87397","J02AC01","FLUCONAZOLE","08:14.08","AZOLES","",""
"87402","C09AA02","ENALAPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"87405","B01AC04","CLOPIDOGREL","20:12.18","PLATELET AGGREGATION INHIBITORS","",""
"87406","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"87406","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"87407","M05BA04","ALENDRONIC ACID","92:24.00","BONE RESORPTION INHIBITORS","",""
"87408","M05BA04","ALENDRONIC ACID","92:24.00","BONE RESORPTION INHIBITORS","",""
"87415","R02AA03","DICHLOROBENZYL ALCOHOL","52:04.92","MISCELLANEOUS ANTI-INFECTIVES","",""
"87417","N05BA06","LORAZEPAM","28:24.08","BENZODIAZEPINES","",""
"87423","C09CA06","CANDESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87424","C09CA06","CANDESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87431","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87432","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87433","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87438","A10BH01","SITAGLIPTIN","68:20.05","DIPEPTIDYL PEPTIDASE-4 (DPP-4) INHIBITORS","",""
"87439","A10BH01","SITAGLIPTIN","68:20.05","DIPEPTIDYL PEPTIDASE-4 (DPP-4) INHIBITORS","",""
"87441","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87442","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87443","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87444","C09CA06","CANDESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87445","C09CA06","CANDESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87446","C09CA06","CANDESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87447","C09CA07","TELMISARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87448","C09CA07","TELMISARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87449","C09DA01","LOSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87449","C09DA01","LOSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87450","C09DA01","LOSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87450","C09DA01","LOSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87451","C09DA01","LOSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87451","C09DA01","LOSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87455","D08AE04","TRICLOSAN","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"87460","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"87461","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"87462","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"87463","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"87467","A10BD10","METFORMIN AND SAXAGLIPTIN","68:20.04","BIGUANIDES","",""
"87467","A10BD10","METFORMIN AND SAXAGLIPTIN","68:20.05","DIPEPTIDYL PEPTIDASE-4 (DPP-4) INHIBITORS","",""
"87468","A10BD10","METFORMIN AND SAXAGLIPTIN","68:20.04","BIGUANIDES","",""
"87468","A10BD10","METFORMIN AND SAXAGLIPTIN","68:20.05","DIPEPTIDYL PEPTIDASE-4 (DPP-4) INHIBITORS","",""
"87469","A10BD10","METFORMIN AND SAXAGLIPTIN","68:20.04","BIGUANIDES","",""
"87469","A10BD10","METFORMIN AND SAXAGLIPTIN","68:20.05","DIPEPTIDYL PEPTIDASE-4 (DPP-4) INHIBITORS","",""
"87472","A02AX","ANTACIDS, OTHER COMBINATIONS","56:04.00","ANTACIDS AND ADSORBENTS","",""
"87478","L02AE04","TRIPTORELIN","10:00.00","ANTINEOPLASTIC AGENTS","",""
"87497","N03AX11","TOPIRAMATE","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"87499","N03AX11","TOPIRAMATE","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"87502","R03DC03","MONTELUKAST","48:10.24","LEUKOTRIENE MODIFIERS","",""
"87512","J01GB01","TOBRAMYCIN","08:12.02","AMINOGLYCOSIDES","",""
"87513","L01XE17","AXITINIB","10:00.00","ANTINEOPLASTIC AGENTS","",""
"87514","L01XE17","AXITINIB","10:00.00","ANTINEOPLASTIC AGENTS","",""
"87515","C09DA01","LOSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87515","C09DA01","LOSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87517","C09DA01","LOSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87517","C09DA01","LOSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87518","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87519","C10AA03","PRAVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"87521","C10AA03","PRAVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"87522","C10AA03","PRAVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"87524","J05AG03","EFAVIRENZ","08:18.08.16","NONNUCLEOSIDE REVERSE TRANSCRIPTASE INHIBITORS","",""
"87525","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"87528","N02AJ13","TRAMADOL AND PARACETAMOL","28:08.08","OPIATE AGONISTS","",""
"87528","N02AJ13","TRAMADOL AND PARACETAMOL","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"87529","L01AX03","TEMOZOLOMIDE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"87530","L01AX03","TEMOZOLOMIDE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"87531","L01AX03","TEMOZOLOMIDE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"87533","L01AX03","TEMOZOLOMIDE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"87534","G04CB01","FINASTERIDE","92:08.00","5 ALFA REDUCTASE INHIBITORS","",""
"87535","S01XA20","ARTIFICIAL TEARS AND OTHER INDIFFERENT PREPARATIONS.","52:13.00*","ARTIFICIAL TEARS","",""
"87537","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"87539","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"87544","B02BD11","Catridecacog","20:28.16","HEMOSTATICS","",""
"87545","A04AA01","ONDANSETRON","56:22.20","5-HT3 RECEPTOR ANTAGONISTS","",""
"87546","A04AA01","ONDANSETRON","56:22.20","5-HT3 RECEPTOR ANTAGONISTS","",""
"87547","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"87549","A04AA01","ONDANSETRON","56:22.20","5-HT3 RECEPTOR ANTAGONISTS","",""
"87552","A04AA01","ONDANSETRON","56:22.20","5-HT3 RECEPTOR ANTAGONISTS","",""
"87564","L02BG06","EXEMESTANE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"87566","N05AH04","QUETIAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"87567","N05AH04","QUETIAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"87569","N05AH04","QUETIAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"87570","N05AH04","QUETIAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"87574","N07XX02","RILUZOLE","28:92.00","MISCELLANEOUS CENTRAL NERVOUS SYSTEM AGENTS","",""
"87575","C09DA07","TELMISARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87575","C09DA07","TELMISARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87576","C09DA07","TELMISARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87576","C09DA07","TELMISARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87579","C09CA07","TELMISARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87580","C09CA07","TELMISARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87581","D02AB","ZINC PRODUCTS","84:24.12","BASIC OINTMENTS AND PROTECTANTS","",""
"87582","R06AX13","LORATADINE","04:08.00","SECOND GENERATION ANTIHISTAMINES","",""
"87583","D10AE01","BENZOYL PEROXIDE","84:28.00","KERATOLYTIC AGENTS","",""
"87587","J01FA09","CLARITHROMYCIN","08:12.12.92","OTHER MACROLIDES","",""
"87588","J01FA09","CLARITHROMYCIN","08:12.12.92","OTHER MACROLIDES","",""
"87600","M01AB15","KETOROLAC","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"87609","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87610","C10AB05","FENOFIBRATE","24:06.06","FRIBIC ACID DERIVATIVES","",""
"87611","C10AB05","FENOFIBRATE","24:06.06","FRIBIC ACID DERIVATIVES","",""
"87616","G03HA01","CYPROTERONE","92:92.00","OTHER MISCELLANEOUS THERAPEUTIC AGENTS","",""
"87621","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"87622","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"87623","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"87624","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"87625","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"87627","M01AC06","MELOXICAM","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"87628","M01AC06","MELOXICAM","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"87629","N06AB06","SERTRALINE","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"87630","N06AB06","SERTRALINE","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"87631","N06AB06","SERTRALINE","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"87637","L01XX17","TOPOTECAN","10:00.00","ANTINEOPLASTIC AGENTS","",""
"87639","D10AE01","BENZOYL PEROXIDE","84:28.00","KERATOLYTIC AGENTS","",""
"87640","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87641","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87642","C10AA05","ATORVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"87643","C10AA05","ATORVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"87644","C10AA05","ATORVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"87645","C10AA05","ATORVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"87646","C07AG01","LABETALOL","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"87652","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87654","C09CA06","CANDESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87655","C09CA06","CANDESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87656","C09CA06","CANDESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87657","C09CA06","CANDESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87660","C10AA07","ROSUVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"87661","C10AA07","ROSUVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"87662","C10AA07","ROSUVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"87663","C10AA07","ROSUVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"87664","C09DA06","CANDERSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87664","C09DA06","CANDERSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87668","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87677","R03DC03","MONTELUKAST","48:10.24","LEUKOTRIENE MODIFIERS","",""
"87681","L01CD01","PACLITAXEL","10:00.00","ANTINEOPLASTIC AGENTS","",""
"87682","N03AX12","GABAPENTIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"87683","N03AX12","GABAPENTIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"87684","N03AX12","GABAPENTIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"87688","N02AJ13","TRAMADOL AND PARACETAMOL","28:08.08","OPIATE AGONISTS","",""
"87688","N02AJ13","TRAMADOL AND PARACETAMOL","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"87689","N06AX12","BUPROPION","28:16.04.92","MISCELLANEOUS ANTIDEPRESSANTS","",""
"87690","N06AX12","BUPROPION","28:16.04.92","MISCELLANEOUS ANTIDEPRESSANTS","",""
"87691","C07AB07","BISOPROLOL","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"87692","C07AB07","BISOPROLOL","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"87693","A10BG03","PIOGLITAZONE","68:20.28","THIAZOLIDINEDIONES","",""
"87694","A03AA07","DICYCLOVERINE","12:08.08","ANTIMUSCARINICS ANTISPASMODICS","",""
"87699","N05CF02","ZOLPIDEM","28:24.92","MISCELLANEOUS ANXIOLYTICS SEDATIVES AND HYPNOTICS","",""
"87700","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87703","N05CF01","ZOPICLONE","28:24.92","MISCELLANEOUS ANXIOLYTICS SEDATIVES AND HYPNOTICS","",""
"87704","N05CF01","ZOPICLONE","28:24.92","MISCELLANEOUS ANXIOLYTICS SEDATIVES AND HYPNOTICS","",""
"87706","B03XA02","DARBEPOETIN ALFA","20:16.00","HEMATOPOIETIC AGENTS","",""
"87707","B03XA02","DARBEPOETIN ALFA","20:16.00","HEMATOPOIETIC AGENTS","",""
"87708","B03XA02","DARBEPOETIN ALFA","20:16.00","HEMATOPOIETIC AGENTS","",""
"87709","B03XA02","DARBEPOETIN ALFA","20:16.00","HEMATOPOIETIC AGENTS","",""
"87710","B03XA02","DARBEPOETIN ALFA","20:16.00","HEMATOPOIETIC AGENTS","",""
"87711","B03XA02","DARBEPOETIN ALFA","20:16.00","HEMATOPOIETIC AGENTS","",""
"87712","B03XA02","DARBEPOETIN ALFA","20:16.00","HEMATOPOIETIC AGENTS","",""
"87714","B03XA02","DARBEPOETIN ALFA","20:16.00","HEMATOPOIETIC AGENTS","",""
"87727","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"87728","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"87729","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"87731","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"87732","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"87736","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"87738","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"87739","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"87740","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"87741","C08CA01","AMLODIPINE","24:28.08","DIHYDROPYRIDINES","",""
"87742","C08CA01","AMLODIPINE","24:28.08","DIHYDROPYRIDINES","",""
"87743","C08CA01","AMLODIPINE","24:28.08","DIHYDROPYRIDINES","",""
"87750","C09DA01","LOSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87750","C09DA01","LOSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87751","C09DA01","LOSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87751","C09DA01","LOSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87752","C09DA01","LOSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87752","C09DA01","LOSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87753","L02BG03","ANASTROZOLE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"87755","C09DA06","CANDERSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87755","C09DA06","CANDERSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87760","B03XA02","DARBEPOETIN ALFA","20:16.00","HEMATOPOIETIC AGENTS","",""
"87761","B03XA02","DARBEPOETIN ALFA","20:16.00","HEMATOPOIETIC AGENTS","",""
"87762","B03XA02","DARBEPOETIN ALFA","20:16.00","HEMATOPOIETIC AGENTS","",""
"87763","B03XA02","DARBEPOETIN ALFA","20:16.00","HEMATOPOIETIC AGENTS","",""
"87764","B03XA02","DARBEPOETIN ALFA","20:16.00","HEMATOPOIETIC AGENTS","",""
"87767","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"87770","J05AX08","RALTEGRAVIR","08:18.08.12","HIV INTEGRASE INHIBITORS","",""
"87771","J05AX08","RALTEGRAVIR","08:18.08.12","HIV INTEGRASE INHIBITORS","",""
"87773","B01AB01","HEPARIN","20:12.04.16","HEPARINS","",""
"87775","L02BG03","ANASTROZOLE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"87776","L02BG04","LETROZOLE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"87778","N03AX12","GABAPENTIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"87779","N03AX12","GABAPENTIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"87781","L01AA09","BENDAMUSTINE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"87782","L01AA09","BENDAMUSTINE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"87795","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87801","B02AA02","TRANEXAMIC ACID","20:28.16","HEMOSTATICS","",""
"87804","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"87805","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"87806","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"87807","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"87808","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"87809","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"87814","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87815","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87816","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87819","A04AD11","NABILONE","56:22.92","MISCELLANEOUS ANTIEMETICS","",""
"87820","C10AA05","ATORVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"87821","C10AA05","ATORVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"87822","C10AA05","ATORVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"87823","C10AA05","ATORVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"87824","B02BD04","COAGULATION FACTOR IX","20:28.16","HEMOSTATICS","",""
"87826","C09DA04","IRBESARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87826","C09DA04","IRBESARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87828","V03AB15","NALOXONE","28:10.00","OPIATE ANTAGONISTS","",""
"87829","V03AB15","NALOXONE","28:10.00","OPIATE ANTAGONISTS","",""
"87830","J05AE10","DARUNAVIR","08:18.08.08","HIV PROTEASE INHIBITORS","",""
"87832","G04BE03","SILDENAFIL","24:12.12","PHOSPHODIESTERASE TYPE 5 INHIBITORS","",""
"87833","G04BE03","SILDENAFIL","24:12.12","PHOSPHODIESTERASE TYPE 5 INHIBITORS","",""
"87834","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87837","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"87838","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"87843","M02AA15","DICLOFENAC","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"87846","G04CB02","DUTASTERIDE","92:08.00","5 ALFA REDUCTASE INHIBITORS","",""
"87847","J05AF05","LAMIVUDINE","08:18.08.20","NUCLEOSIDE AND NUCLEOTIDE REVERSE TRANSCRIPTASE INHIBITORS","",""
"87852","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"87858","B02BB01","FIBRINOGEN, HUMAN","20:28.16","HEMOSTATICS","",""
"87859","N02CC04","RIZATRIPTAN","28:32.28","SELECTIVE SEROTONIN AGONISTS","",""
"87860","N02CC04","RIZATRIPTAN","28:32.28","SELECTIVE SEROTONIN AGONISTS","",""
"87867","N06AB03","FLUOXETINE","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"87868","N02CC04","RIZATRIPTAN","28:32.28","SELECTIVE SEROTONIN AGONISTS","",""
"87869","N02CC04","RIZATRIPTAN","28:32.28","SELECTIVE SEROTONIN AGONISTS","",""
"87870","N02CC04","RIZATRIPTAN","28:32.28","SELECTIVE SEROTONIN AGONISTS","",""
"87871","N02CC04","RIZATRIPTAN","28:32.28","SELECTIVE SEROTONIN AGONISTS","",""
"87876","J05AR06","EMTRICITABINE,TENOFOVIR DISOPROXIL AND EFAVIRENZ","08:18.08.16","NONNUCLEOSIDE REVERSE TRANSCRIPTASE INHIBITORS","",""
"87876","J05AR06","EMTRICITABINE,TENOFOVIR DISOPROXIL AND EFAVIRENZ","08:18.08.20","NUCLEOSIDE AND NUCLEOTIDE REVERSE TRANSCRIPTASE INHIBITORS","",""
"87877","C09DA07","TELMISARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87877","C09DA07","TELMISARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87878","C09DA07","TELMISARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"87878","C09DA07","TELMISARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"87879","L02BG03","ANASTROZOLE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"87880","A04AD11","NABILONE","56:22.92","MISCELLANEOUS ANTIEMETICS","",""
"87881","A04AD11","NABILONE","56:22.92","MISCELLANEOUS ANTIEMETICS","",""
"87888","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"87890","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87891","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87892","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87893","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87895","L04AX05","PIRFENIDONE","48:02.00","ANTIFIBROTIC AGENTS","",""
"87898","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87912","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87913","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87916","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"87933","N02AA05","OXYCODONE","28:08.08","OPIATE AGONISTS","",""
