"2030","A08AA05","MAZINDOL","28:20.00","ANOREXIGENIC AGENTS & RESPIRATORY AND CNS STIMULANTS","",""
"89600","R06AA02","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"89615","P03AC51","PYRETHRUM, COMBINATIONS","84:04.12","SCABICIDES AND PEDICULICIDES","",""
"89639","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"89642","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"89657","D11AX12","PYRITHIONE ZINC","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"89658","A07BA","CHARCOAL PREPARATIONS","56:10.00","ANTIFLATULENTS","",""
"89659","A07BA","CHARCOAL PREPARATIONS","56:10.00","ANTIFLATULENTS","",""
"89664","D11AX12","PYRITHIONE ZINC","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"89666","L01BC05","GEMCITABINE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"89667","L01BC05","GEMCITABINE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"89668","L01BC05","GEMCITABINE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"89672","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"89686","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"89702","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"89705","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"89706","D02AC","SOFT PARAFFIN AND FAT PRODUCTS","84:24.12","BASIC OINTMENTS AND PROTECTANTS","",""
"89758","H02AB02","DEXAMETHASONE","68:04.00","ADRENALS","",""
"89761","H02AB02","DEXAMETHASONE","68:04.00","ADRENALS","",""
"89770","M01AH01","CELECOXIB","28:08.04.08","CYCLOOXYGENASE-2 (COX-2) INHIBITORS","",""
"89771","M01AH01","CELECOXIB","28:08.04.08","CYCLOOXYGENASE-2 (COX-2) INHIBITORS","",""
"89776","L01AX03","TEMOZOLOMIDE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"89777","L01AX03","TEMOZOLOMIDE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"89778","L01AX03","TEMOZOLOMIDE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"89779","L01AX03","TEMOZOLOMIDE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"89780","L01AX03","TEMOZOLOMIDE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"89781","L01AX03","TEMOZOLOMIDE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"89790","L01DB03","EPIRUBICIN","10:00.00","ANTINEOPLASTIC AGENTS","",""
"89794","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"89823","D06BB10","IMIQUIMOD","84:92.00","MISC. SKIN AND MUCOUS MEMBRANE AGENTS","",""
"89832","N06DA02","DONEPEZIL","12:04.00","PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS","",""
"89833","N06DA02","DONEPEZIL","12:04.00","PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS","",""
"89846","S01ED51","TIMOLOL, COMBINATIONS","52:40.08","BETA-ADRENERGIC AGENTS","",""
"89846","S01ED51","TIMOLOL, COMBINATIONS","52:40.28","PROSTAGLANDIN ANALOGS","",""
"89852","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"89859","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"89861","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"89894","S01EE01","LATANOPROST","52:40.28","PROSTAGLANDIN ANALOGS","",""
"89900","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"89910","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"89911","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"89912","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"89913","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"89914","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"89915","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"89926","C09CA04","IRBESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"89927","C09CA04","IRBESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"89928","C09CA04","IRBESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"89936","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"89939","A02BC03","LANSOPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"89985","A02BC02","PANTOPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"89986","A02BC02","PANTOPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"89987","A02BC02","PANTOPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"89988","A02BC02","PANTOPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"89990","A02BC04","RABEPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"89991","A02BC04","RABEPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"90010","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"90031","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"90032","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"90034","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"90035","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"90038","R06AX27","DESLORATADINE","04:08.00","SECOND GENERATION ANTIHISTAMINES","",""
"90062","D04AB51","LIDOCAINE, COMBINATIONS","84:08.00","ANTIPRURITICS AND LOCAL ANESTHETICS","",""
"90064","L01BB05","FLUDARABINE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"90072","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90073","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90074","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90075","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90076","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90077","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90078","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90079","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90080","C09CA06","CANDESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"90083","C09CA06","CANDESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"90084","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"90085","D02BA02","OCTYL METHOXYCINNAMATE","84:80.00","SUNSCREEN AGENTS","",""
"90089","N02AA05","OXYCODONE","28:08.08","OPIATE AGONISTS","",""
"90090","N02AA05","OXYCODONE","28:08.08","OPIATE AGONISTS","",""
"90091","N02AA05","OXYCODONE","28:08.08","OPIATE AGONISTS","",""
"90092","N02AA05","OXYCODONE","28:08.08","OPIATE AGONISTS","",""
"90093","N02AA05","OXYCODONE","28:08.08","OPIATE AGONISTS","",""
"90109","G03AA12","DROSPIRENONE AND ESTROGEN","68:12.00","CONTRACEPTIVES","",""
"90110","G03AA12","DROSPIRENONE AND ESTROGEN","68:12.00","CONTRACEPTIVES","",""
"90111","G03AA12","DROSPIRENONE AND ESTROGEN","68:12.00","CONTRACEPTIVES","",""
"90115","A02BC02","PANTOPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"90125","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"90126","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90127","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90128","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90129","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90130","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90131","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90132","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90133","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90150","D08AE04","TRICLOSAN","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"90168","A10BG03","PIOGLITAZONE","68:20.28","THIAZOLIDINEDIONES","",""
"90169","A10BG03","PIOGLITAZONE","68:20.28","THIAZOLIDINEDIONES","",""
"90170","A10BG03","PIOGLITAZONE","68:20.28","THIAZOLIDINEDIONES","",""
"90177","B02BD08","COAGULATION FACTOR VIIa","20:28.16","HEMOSTATICS","",""
"90205","A02BC02","PANTOPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"90210","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90212","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90213","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90214","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90219","A02BC05","ESOMEPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"90221","A02BC05","ESOMEPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"90233","D01AE18","TOLNAFTATE","84:04.08.40","THIOCARBAMATES","",""
"90234","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"90239","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"90248","A06AA02","DOCUSATE SODIUM","56:12.00","CATHARTICS AND LAXATIVES","",""
"90260","A10BG03","PIOGLITAZONE","68:20.28","THIAZOLIDINEDIONES","",""
"90261","A10BG03","PIOGLITAZONE","68:20.28","THIAZOLIDINEDIONES","",""
"90262","A10BG03","PIOGLITAZONE","68:20.28","THIAZOLIDINEDIONES","",""
"90264","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"90268","R06AA02","DIPHENHYDRAMINE","56:22.08","ANTIHISTAMINES","",""
"90274","R05CA03","GUAIFENESIN","48:16.00","EXPECTORANTS","",""
"90289","J05AF10","ENTECAVIR","08:18.32","NUCLEOSIDES AND NUCLEOTIDES","",""
"90317","M01AH01","CELECOXIB","28:08.04.08","CYCLOOXYGENASE-2 (COX-2) INHIBITORS","",""
"90318","M01AH01","CELECOXIB","28:08.04.08","CYCLOOXYGENASE-2 (COX-2) INHIBITORS","",""
"90327","M01AH01","CELECOXIB","28:08.04.08","CYCLOOXYGENASE-2 (COX-2) INHIBITORS","",""
"90328","M01AH01","CELECOXIB","28:08.04.08","CYCLOOXYGENASE-2 (COX-2) INHIBITORS","",""
"90339","C09AA05","RAMIPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"90340","C09AA05","RAMIPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"90341","C09AA05","RAMIPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"90342","C09AA05","RAMIPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"90343","C09AA05","RAMIPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"90346","N02CC03","ZOLMITRIPTAN","28:32.28","SELECTIVE SEROTONIN AGONISTS","",""
"90352","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"90353","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"90354","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"90355","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"90356","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"90357","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"90376","N06DA04","GALANTAMINE","12:04.00","PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS","",""
"90377","N06DA04","GALANTAMINE","12:04.00","PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS","",""
"90378","N06DA04","GALANTAMINE","12:04.00","PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS","",""
"90401","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"90402","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"90403","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"90404","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"90405","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"90406","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"90407","N02CC03","ZOLMITRIPTAN","28:32.28","SELECTIVE SEROTONIN AGONISTS","",""
"90441","A02BC04","RABEPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"90442","A02BC04","RABEPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"90455","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"90456","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"90481","L01XA02","CARBOPLATIN","10:00.00","ANTINEOPLASTIC AGENTS","",""
"90483","M01AH01","CELECOXIB","28:08.04.08","CYCLOOXYGENASE-2 (COX-2) INHIBITORS","",""
"90484","M01AH01","CELECOXIB","28:08.04.08","CYCLOOXYGENASE-2 (COX-2) INHIBITORS","",""
"90509","S01AE07","MOXIFLOXACIN","52:04.04","ANTIBACTERIALS","",""
"90521","J07BB02","INFLUENZA, INACTIVATED, SPLIT VIRUS OR SURFACE ANTIGEN","80:12.00","VACCINES","",""
"90523","J07BB02","INFLUENZA, INACTIVATED, SPLIT VIRUS OR SURFACE ANTIGEN","80:12.00","VACCINES","",""
"90525","A07BA01","MEDICINAL CHARCOAL","56:04.00","ANTACIDS AND ADSORBENTS","",""
"90528","D04AB01","LIDOCAINE","84:08.00","ANTIPRURITICS AND LOCAL ANESTHETICS","",""
"90529","D04AB01","LIDOCAINE","84:08.00","ANTIPRURITICS AND LOCAL ANESTHETICS","",""
"90532","C09AA03","LISINOPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"90533","C09AA03","LISINOPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"90534","C09AA03","LISINOPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"90536","B01AC04","CLOPIDOGREL","20:12.18","PLATELET AGGREGATION INHIBITORS","",""
"90537","B01AC04","CLOPIDOGREL","20:12.18","PLATELET AGGREGATION INHIBITORS","",""
"90551","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"90551","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"90556","M05BA08","ZOLEDRONIC ACID","92:24.00","BONE RESORPTION INHIBITORS","",""
"90559","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"90560","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"90561","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"90572","C10AX09","EZETIMIBE","24:06.05","CHOLESTEROL ABSORPTION INHIBITORS","",""
"90573","V07AD","BLOOD TESTS, AUXILIARY PRODUCTS","20:12.04.92","MISCELLANEOUS ANTICOAGULANTS","",""
"90574","S01EE01","LATANOPROST","52:40.28","PROSTAGLANDIN ANALOGS","",""
"90575","V07AD","BLOOD TESTS, AUXILIARY PRODUCTS","20:12.04.92","MISCELLANEOUS ANTICOAGULANTS","",""
"90576","C08CA01","AMLODIPINE","24:28.08","DIHYDROPYRIDINES","",""
"90577","C08CA01","AMLODIPINE","24:28.08","DIHYDROPYRIDINES","",""
"90579","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"90593","C09AA05","RAMIPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"90606","G03AA12","DROSPIRENONE AND ESTROGEN","68:12.00","CONTRACEPTIVES","",""
"90607","G03AA12","DROSPIRENONE AND ESTROGEN","68:12.00","CONTRACEPTIVES","",""
"90608","N06DA02","DONEPEZIL","12:04.00","PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS","",""
"90609","N06DA02","DONEPEZIL","12:04.00","PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS","",""
"90612","J01DH02","MEROPENEM","08:12.07.08","CARBAPENEMS","",""
"90613","J01DH02","MEROPENEM","08:12.07.08","CARBAPENEMS","",""
"90621","N02CC04","RIZATRIPTAN","28:32.28","SELECTIVE SEROTONIN AGONISTS","",""
"90622","N02CC04","RIZATRIPTAN","28:32.28","SELECTIVE SEROTONIN AGONISTS","",""
"90657","N06AB10","ESCITALOPRAM","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"90658","N06AB10","ESCITALOPRAM","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"90659","N06AB10","ESCITALOPRAM","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"90660","N06AB10","ESCITALOPRAM","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"90674","L01XA01","CISPLATIN","10:00.00","ANTINEOPLASTIC AGENTS","",""
"90696","B01AC04","CLOPIDOGREL","20:12.18","PLATELET AGGREGATION INHIBITORS","",""
"90709","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"90710","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"90715","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"90716","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"90717","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"90719","C09AA03","LISINOPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"90720","C09AA03","LISINOPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"90721","C09AA03","LISINOPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"90724","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"90725","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"90726","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"90727","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"90730","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"90731","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"90734","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"90748","N06BA09","ATOMOXETINE","28:92.00","MISCELLANEOUS CENTRAL NERVOUS SYSTEM AGENTS","",""
"90749","N06BA09","ATOMOXETINE","28:92.00","MISCELLANEOUS CENTRAL NERVOUS SYSTEM AGENTS","",""
"90750","B01AC16","EPTIFIBATIDE","20:12.18","PLATELET AGGREGATION INHIBITORS","",""
"90751","B01AC16","EPTIFIBATIDE","20:12.18","PLATELET AGGREGATION INHIBITORS","",""
"90754","L01XE17","AXITINIB","10:00.00","ANTINEOPLASTIC AGENTS","",""
"90755","L01XE17","AXITINIB","10:00.00","ANTINEOPLASTIC AGENTS","",""
"90756","B02BD04","COAGULATION FACTOR IX","20:28.16","HEMOSTATICS","",""
"90763","R06AA57","DIPHENYLPYRALINE, COMBINATIONS","04:04.16","PIPERAZINE DERIVATIVES","",""
"90778","C02KX01","BOSENTAN","48:48.00","VASODILATING AGENTS","",""
"90779","C02KX01","BOSENTAN","48:48.00","VASODILATING AGENTS","",""
"90791","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"90792","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"90794","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"90794","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"90796","C01BD01","AMIODARONE","24:04.04.20","CLASS III ANTIARRYTHMICS","",""
"90801","N05AH04","QUETIAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"90809","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"90819","N06AB10","ESCITALOPRAM","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"90821","N06AB10","ESCITALOPRAM","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"90838","H01AC06","Tesamorelin","68:30.04","SOMATOTROPIN AGONISTS*","",""
"90847","M03AC11","CISATRACURIUM","12:20.20","NEUROMUSCULAR BLOCKING AGENTS","",""
"90848","M03AC11","CISATRACURIUM","12:20.20","NEUROMUSCULAR BLOCKING AGENTS","",""
"90849","M01AE02","NAPROXEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"90855","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"90876","C02KX01","BOSENTAN","48:48.00","VASODILATING AGENTS","",""
"90877","C02KX01","BOSENTAN","48:48.00","VASODILATING AGENTS","",""
"90883","C09CA06","CANDESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"90884","C09CA06","CANDESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"90891","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90893","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90894","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90895","N03AX16","PREGABALIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"90899","G03AA07","LEVONORGESTREL AND ESTROGEN","68:12.00","CONTRACEPTIVES","",""
"90900","G03AA07","LEVONORGESTREL AND ESTROGEN","68:12.00","CONTRACEPTIVES","",""
"90901","G04BE03","SILDENAFIL","24:12.12","PHOSPHODIESTERASE TYPE 5 INHIBITORS","",""
"90906","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"90914","G03AA12","DROSPIRENONE AND ESTROGEN","","","",""
"90915","G03AA12","DROSPIRENONE AND ESTROGEN","68:12.00","CONTRACEPTIVES","",""
"90932","C09CA06","CANDESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"90933","C09CA06","CANDESARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"90938","R01AA05","OXYMETAZOLINE","52:32.00","VASOCONSTRICTORS","",""
"90939","R01AA05","OXYMETAZOLINE","52:32.00","VASOCONSTRICTORS","",""
"90940","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:16.00","EXPECTORANTS","",""
"90941","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:16.00","EXPECTORANTS","",""
"90956","M05BA08","ZOLEDRONIC ACID","92:24.00","BONE RESORPTION INHIBITORS","",""
"90980","S01EE05","TAFLUPROST","52:40.28","PROSTAGLANDIN ANALOGS","",""
"91038","N06DX01","MEMANTINE","28:92.00","MISCELLANEOUS CENTRAL NERVOUS SYSTEM AGENTS","",""
"91051","M01AE51","IBUPROFEN, COMBINATIONS","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"91051","M01AE51","IBUPROFEN, COMBINATIONS","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"91058","R06AE07","CETIRIZINE","04:08.00","SECOND GENERATION ANTIHISTAMINES","",""
"91059","R06AE07","CETIRIZINE","04:08.00","SECOND GENERATION ANTIHISTAMINES","",""
"91060","R06AE07","CETIRIZINE","04:08.00","SECOND GENERATION ANTIHISTAMINES","",""
"91063","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"91071","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"91072","C09DA06","CANDERSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"91072","C09DA06","CANDERSARTAN AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"91073","C09DA06","CANDERSARTAN AND DIURETICS","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
